instance,pcm_intensity,pcm_loudness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,lspFreq_0,lspFreq_1,lspFreq_2,lspFreq_3,lspFreq_4,lspFreq_5,lspFreq_6,lspFreq_7,pcm_zcr,voiceProb,F0,F0env,pcm_RMSenergy,class
175_makeup_5,3.32102792200243E-008,0.2510625149,-9.0028584557,-0.4597466165,-9.76734454,-4.0789226955,-5.5493123213,-3.7847228898,-4.7739391329,-6.150034317,-10.4996953343,-9.6547408116,-12.9318180072,-9.9824274215,0.259785813,0.5035847577,0.83767539,1.0558154794,1.2928002135,1.3837272312,1.806275053,2.6493569087,0.0702996384,0.631245053,192.0505032287,195.5883064359,3.32102792200243E-008,0
177_makeup_1,3.98589799082857E-006,1.0325238843,-17.3759450007,-27.6102170657,-11.6967517002,-25.9878259804,-17.9777080464,-13.5000749457,-15.3492635707,-7.3661415279,-10.0352538614,-2.2242638628,-6.6092879757,5.2638089818,0.2841376871,0.4408002921,0.6859960129,1.0315442521,1.2664792071,1.3834594929,1.8642637,2.5992625,0.094553817,0.6961526486,315.495137,299.5232065,3.98589799082857E-006,0
177_makeup_2,2.04110201615705E-006,0.76374094,-14.8815595756,-21.8374326515,-13.8393983688,-25.5527820675,-14.0276184138,-12.6270444983,-6.6122939726,-8.9548238727,-8.2572966911,2.6174296549,-12.7946779851,-3.0269520831,0.280626187,0.4565711761,0.7275702179,0.9812262888,1.2689738247,1.3965929805,1.8956850666,2.6077001136,0.0908958461,0.5737812718,221.1381201183,215.4417075649,2.04110201615705E-006,1
177_makeup_3,1.41944425109161E-006,0.7071925581,-15.0141455672,-26.9679855204,-18.5761977383,-19.346332543,-12.8007445436,-12.2125929871,-6.0990970899,-7.0894569763,-9.6759977531,-7.8414452909,-11.1871143999,-3.5166660232,0.2811029764,0.4507961776,0.718726285,0.9956170839,1.2758054461,1.4160182145,1.9087966592,2.6115248882,0.09270411,0.5840927718,230.2902482938,220.3253371842,1.41944425109161E-006,0
177_makeup_4,1.47887161773416E-006,0.6651263662,-21.2401659077,-17.609097058,-14.4818804108,-19.8059669316,-16.5896128463,-16.2581291395,-6.6343162936,-8.0757799645,-7.0645266534,-1.661861455,-10.6236996171,-3.0650742032,0.3197595965,0.5093159905,0.7631674989,0.997175166,1.2615687331,1.3877789831,1.8377370823,2.5920321941,0.1129830053,0.5196149348,237.2362046256,229.2801633966,1.47887161773416E-006,0
177_makeup_5,1.45957853832263E-006,0.709293225,-15.0983520369,-19.7624460867,-12.9966579616,-25.9469548514,-14.5081482312,-13.8717632017,-9.6672767886,-8.8117982567,-6.3393531242,3.4316149324,-15.5714679919,-3.3737490289,0.2742198173,0.4582653252,0.7211667425,0.9496845388,1.2568971515,1.3898471115,1.9054987758,2.6136770788,0.0854561946,0.6300505096,201.620444382,189.0831667879,1.45957853832263E-006,0
177_makeup_6,2.7264056693378E-006,0.7404026858,-14.7252670201,-27.3991769472,-8.3445061627,-15.1566538644,-9.0829637999,-4.1734673894,-13.5879303989,-4.4245808695,-12.9988574931,1.7511172898,-15.4752766473,-7.076931072,0.2724345665,0.4297602407,0.7167910676,0.9608281407,1.273613,1.4232147857,1.875860956,2.6005668846,0.0925348459,0.5710017302,214.0062951456,190.1961631868,2.7264056693378E-006,0
178_makeup_1,2.3563284330473E-006,0.7497174721,-18.6549693519,-20.3110738087,-8.7075183144,-22.9629298365,-20.8962459775,-14.8815861596,-6.7494768779,-12.3473931723,-7.9558190321,-1.1703260609,-14.2357488112,-3.6292818733,0.3096986176,0.469291697,0.7200719711,0.954697407,1.247374536,1.4032405562,1.9130580798,2.6143720472,0.0972383806,0.5743374889,229.7266789474,228.3332388989,2.3563284330473E-006,0
178_makeup_2,2.74932337327942E-006,0.760480964,-18.4011693712,-26.9453192912,-19.5187839144,-19.688757144,-11.6148181209,-10.8485783423,-10.9777676585,-5.2653385881,-2.4210707847,-0.6643555979,-8.3251060824,-1.2180687036,0.2802935431,0.438948177,0.7237399198,0.9569594907,1.2326031867,1.3952384074,1.9244968905,2.6268417822,0.0921486452,0.4811739669,233.5007484543,183.1465791986,2.74932337327942E-006,0
178_makeup_3,2.34047183804102E-006,0.7955742738,-7.3948480454,-30.6800824444,-21.0262406983,-19.0595991179,-8.0499244871,-5.0626810177,-20.3142318692,2.1679536043,-9.6763839019,-4.9525652279,-19.2183880855,-8.0720166538,0.1993152598,0.3634289803,0.661112588,0.9281249521,1.2196171624,1.3955217179,1.9644673932,2.6373321966,0.0479577853,0.5527580145,310.6460166667,212.4313641026,2.34047183804102E-006,0
178_makeup_4,3.32333818883352E-006,0.9955777809,-18.5983618084,-24.4139140511,-23.4804011017,-18.0465107822,-5.7471469859,-7.1661244415,-12.3650003511,-3.0294931313,-11.9777859125,-6.311270151,-7.7689136211,-3.7258990313,0.2858582841,0.4821659699,0.7354088926,0.9695617477,1.24858175,1.3992116477,1.8705408068,2.5845397159,0.1015721622,0.5525001852,248.4330075269,192.2101142045,3.32333818883352E-006,0
178_makeup_5,1.60064966771416E-006,0.738938839,-15.3176009919,-21.3593501313,-11.5464092991,-24.209899291,-15.2380008084,-12.6471936221,-11.0341404412,-8.8461842308,-10.8528271736,-6.6552420203,-14.4435216439,-3.6336979323,0.2766361627,0.4610489066,0.7078252156,0.951934092,1.2494293937,1.4010936484,1.8864985398,2.5999114409,0.0836535756,0.6318259759,224.0092968051,215.6607693226,1.60064966771416E-006,1
179_makeup_1,2.81661580306476E-006,0.8127155621,-14.9345710177,-21.4057019477,-19.2897307182,-21.5434543007,-15.675520248,-9.9473306593,-13.0573125658,-7.6714704543,-2.3013841249,-7.2617842043,-6.8718166135,-10.4195775941,0.2656451186,0.4406201674,0.7485255932,1.0037277895,1.2745350605,1.4214118203,1.8913462813,2.6060161016,0.0904936128,0.6467590613,228.6249531429,234.0752429688,2.81661580306476E-006,0
179_makeup_2,5.88662991324178E-007,0.5797672755,-21.4570759409,-13.8389186542,-15.2093057444,-18.2327458036,-18.3142022191,-13.7701533464,-1.1865938444,-1.4804513396,-8.6611820249,-6.9012936289,-12.3514280852,-5.1174544093,0.3383452631,0.5095389413,0.7723150329,0.9917512711,1.2558374933,1.3870469333,1.8614860533,2.60062788,0.1154789998,0.5328142893,198.2494061682,164.0492005333,5.88662991324178E-007,1
179_makeup_3,1.9623522744054E-006,0.6413997639,-16.7083097576,-17.6063446846,-14.840239519,-26.2003487402,-19.355927044,-6.4268301558,-12.2755762293,-8.7684085745,-7.4350537975,-5.0524283896,-8.435499048,-8.7610365571,0.2872427547,0.4752923351,0.7429663112,1.0088666467,1.2764108196,1.4076046883,1.8874155285,2.6107343259,0.0986449508,0.6216411758,227.4589349081,205.515981962,1.9623522744054E-006,0
179_makeup_4,2.02544509947269E-006,0.7545037358,-15.5335117094,-24.889523641,-18.4217317654,-20.5212052699,-12.6875716012,2.9826172955,-14.4452081673,-8.0289665949,-3.576058916,-5.0408276513,-8.5858179788,-12.3633518,0.2769969878,0.4093331321,0.7412681949,1.0289163,1.2778790897,1.4249790769,1.9076018846,2.6116354231,0.0963223873,0.616497725,238.7330072917,169.8049555769,2.02544509947269E-006,0
179_makeup_5,1.21950943341716E-006,0.5647537129,-16.3277963596,-16.7093801173,-15.7459297077,-20.5677129038,-18.8645879818,-9.8101286189,-8.5482405337,-10.1130784755,-6.2156322475,-1.1376585994,-10.9822989165,-8.7347968723,0.2906806808,0.4651844826,0.7700991782,1.0250739731,1.2626768912,1.3942835712,1.9173724912,2.6282625344,0.0899655505,0.5585603466,237.3042717419,222.978252016,1.21950943341716E-006,0
179_makeup_6,1.32788950052086E-006,0.6125093709,-17.6614801032,-21.7027044396,-13.9280250116,-21.0325939712,-19.5007327222,-11.4727695685,-8.5779520568,-10.6558550222,-10.3833706833,-2.5121354244,-10.9857476451,-0.9330113571,0.2793151007,0.474207801,0.7420853968,0.993431084,1.2692974667,1.3887732949,1.835364202,2.609212602,0.0934512877,0.5909554487,231.1728391304,243.6174367677,1.32788950052086E-006,1
180_makeup_2,2.03567492541606E-006,0.7737163221,-12.338177144,-15.6013182709,-14.0913004461,-20.7662806932,-22.6749341578,-15.148801441,-13.6020147474,-6.7287879703,-6.0722490487,-8.9106180741,-12.2860208975,-6.3751223011,0.26634777,0.4678445265,0.7566542095,1.018348372,1.2686101782,1.4042162618,1.8735738509,2.6149891164,0.0791494263,0.5896665875,236.6100532051,208.1279473818,2.03567492541606E-006,0
180_makeup_3,1.8901993435852E-006,0.7947508106,-12.2750206153,-20.733370414,-9.7034367955,-23.7332276713,-26.638679994,-14.949773751,-5.2567472685,-9.4716154972,-8.2505060778,-6.0759234161,-14.2178763894,-6.3635105729,0.2728384131,0.4350589816,0.7022513988,0.9787880283,1.2792948505,1.4051101589,1.8847238723,2.613289243,0.0808726145,0.6444303287,228.8287071111,209.5131031153,1.8901993435852E-006,0
180_makeup_5,2.03244419033042E-006,0.7747906541,-14.858368091,-19.8017516203,-15.5386376813,-23.4157138806,-17.3172357445,-15.5107779701,-12.044134761,-5.298717664,-9.9821589443,-6.5818204806,-9.2423045879,-2.2252352987,0.287711359,0.4529007948,0.7118132265,0.9702674032,1.2568975871,1.4055896645,1.8570374839,2.5940625097,0.0879595246,0.6146938403,227.1674546875,208.0072027419,2.03244419033042E-006,1
180_makeup_6,1.68017067491351E-006,0.7044767916,-16.8302288955,-18.6631175333,-19.2868835468,-20.4615134877,-10.7096805092,-12.491583978,-14.6947711958,-4.7249552706,-6.9264354056,-6.9987137111,-14.1704321243,-5.5629053102,0.2880360135,0.4862298274,0.7681419755,0.9995215054,1.2716399788,1.3954413931,1.8699851965,2.6071219961,0.1070141515,0.5449397119,230.7666541985,202.1900362235,1.68017067491351E-006,0
180_makeup_7,9.57235092278947E-007,0.5665109605,-15.7790950601,-17.7899763628,-24.9432916084,-19.7967724462,-10.4804236388,-8.4703344664,-13.5734492365,-8.6148291252,-4.8178834576,-3.9704131677,-9.2607730792,-1.2495578854,0.2635842776,0.4791930792,0.7925998335,1.0192309485,1.2814868765,1.3972698048,1.8106492882,2.5922777649,0.1031558272,0.5085854308,212.3052760684,179.3567621514,9.57235092278947E-007,0
181_makeup_2,5.71494230458169E-006,1.102304519,-6.4553097053,-11.9791976073,-19.1656430353,-18.8741538645,-18.1733923451,-11.547138818,-10.2482926091,-4.4942494253,-15.5923416019,3.083366002,-16.1607794541,-4.6961309596,0.2512418694,0.4464566758,0.7325339058,1.0128293311,1.2286720058,1.4484886075,2.0127559061,2.6299065136,0.0823924904,0.619919201,192.1868684564,188.3177359081,5.71494230458169E-006,0
181_makeup_3,7.95165567839209E-006,1.0453233736,-5.6951405047,-14.3247380435,-17.0671673799,-22.0063642796,-14.3980582468,-11.946685279,-16.311820709,-2.684094877,-14.0010586241,3.8706510011,-18.6326224104,-2.6010838006,0.2329835388,0.4349266959,0.7051590126,0.9935409046,1.2359825848,1.4749123551,2.0939392696,2.6504001522,0.0718002306,0.6546949078,216.2504723744,201.4927124928,7.95165567839209E-006,0
181_makeup_4,1.35229436730417E-005,1.4469081563,-4.5534900226,-4.3138971702,-17.0543645532,-29.9644855562,-16.6658221762,-10.1822947355,-24.6088650131,-7.7673581616,-22.7960579546,4.9840654521,-12.0007780014,-5.7676187785,0.2321598237,0.438521883,0.7374825301,0.9964624743,1.2351061832,1.4513179555,2.0693985628,2.6373768586,0.0735428848,0.7055173558,209.4695568327,211.0022443456,1.35229436730417E-005,0
181_makeup_5,9.87205525708108E-006,0.8881500995,-10.4198660345,-19.2291928622,-9.1624052595,-18.6808497237,-7.8404240589,-8.1004300224,-9.7413919526,-0.584324741,-8.821994439,-3.5691681909,-18.4061017302,-2.4521888644,0.2449730385,0.4620615354,0.6972615866,0.9808067639,1.2263429969,1.4692735876,2.1400809897,2.6670056942,0.0621641083,0.5186246801,247.9566336066,203.9193460825,9.87205525708108E-006,0
181_makeup_6,1.98327141891678E-005,1.5260134703,-3.0227161454,-16.5246602415,-13.3101488593,-30.7887436278,-12.8508369163,-16.3580521545,-19.919369619,-4.041787004,-12.4045998923,5.1238366654,-22.4861318656,-4.8597611189,0.1845402354,0.4082064603,0.6580011979,0.9411015216,1.2412515309,1.4772344794,2.0742040979,2.6396698093,0.0496209972,0.7286138247,245.1173530201,226.5468116495,1.98327141891678E-005,0
181_makeup_7,1.18471773927954E-005,0.9470067178,-7.7283817885,-12.0479800145,-13.1673727679,-20.6521876176,-8.2888161975,-10.1680498469,-11.3800825029,-5.6958434271,-8.5568689348,4.9449961386,-12.514612917,-5.0566003046,0.2369866613,0.4424331611,0.7447798333,0.9966325369,1.2286617964,1.5481714097,2.1667400178,2.6705526997,0.0657102194,0.5425109323,183.4498898876,172.6663046819,1.18471773927954E-005,0
181_makeup_8,0.000006951,1.1537058337,-5.3392363908,-14.6425264227,0.5427280104,-23.1870718238,-25.0746113007,-18.1014314765,-12.4309175962,-10.3814253155,-20.4760651966,13.5512398513,-17.7563324737,-1.3704697379,0.2544036413,0.4676342609,0.6615298748,0.9352100786,1.2482382496,1.4956851933,2.0917859202,2.6492073824,0.0731808601,0.6880344466,222.4757711765,193.8450285714,0.000006951,0
183_books_1,4.02170095927047E-007,0.5751966751,-9.8633092151,-6.9470303867,-0.2730876577,0.2798570435,-17.8266472848,-15.6164475035,3.4177725214,0.0767367708,-7.4246326384,-19.267238018,-25.3359970488,-18.86459436,0.2447803059,0.4449077232,0.7662369977,1.0112870436,1.2417407303,1.3713932471,1.8252009015,2.6080828147,0.0608939475,0.7847457432,190.5292970655,187.0479462741,4.02170095927047E-007,1
183_books_2,4.74700892841371E-007,0.5720215819,-12.4710612316,-6.6443370113,4.6384715576,-0.9446870456,-24.0102692988,-7.7038952139,-0.1112987205,0.2473483644,-4.184291676,-12.0279570127,-21.8086695768,-19.9293681184,0.2806149686,0.4409995944,0.7885673308,1.0461450495,1.2645204293,1.3831466364,1.7708768586,2.5985770758,0.0735780301,0.7262433755,194.5176742574,181.8878131313,4.74700892841371E-007,1
183_books_3,3.83061987169086E-007,0.5219129574,-17.0232390605,-3.3575127857,4.4449323878,2.5834173456,-20.0810819307,-11.3098216163,-4.5291157851,-2.5175258588,-6.987831989,-12.4438299656,-18.4281145049,-18.1845448147,0.3380849261,0.4954754416,0.8113263184,1.048194322,1.2688534082,1.3800174,1.7748342204,2.5947041184,0.0980294941,0.6644851784,208.4898982036,197.9451089796,3.83061987169086E-007,1
183_books_4,2.82338669968079E-007,0.4966802363,-13.4917711795,-5.1584328681,-1.527816377,-0.5603415931,-13.3434611697,-8.8182321275,0.8431870634,-0.686364503,-3.4798816692,-11.6730252659,-22.7542934623,-19.1938755872,0.2936507939,0.4821861171,0.7960654284,1.0225194726,1.2396890518,1.3709670976,1.8012897226,2.5952449543,0.0796414442,0.6942794098,184.5628579167,171.7563239024,2.82338669968079E-007,1
183_books_5,3.77904509860887E-007,0.5434967117,-13.259121914,-7.2951456814,0.1273418913,-0.6308855484,-18.7163732392,-9.6990986462,-3.7968703812,0.2679083177,-8.2995166323,-12.3503186977,-22.5787764015,-18.0509641167,0.2961687474,0.4638420567,0.7836280982,1.029517604,1.2378622497,1.3676288093,1.8304552321,2.6058222459,0.0770614203,0.7138613177,187.3037170715,183.2416107026,3.77904509860887E-007,1
183_books_6,2.43478660575955E-007,0.4925878419,-11.5289638243,-9.2873540413,-2.6596029689,-4.7491359372,-12.7760843307,-3.9294435134,-0.7435895089,-2.3611465509,-6.143653001,-13.4359797393,-24.5208849384,-20.6948703683,0.2560043228,0.445983129,0.7577476991,1.0149810098,1.2336260714,1.3637664196,1.8294850714,2.6025977545,0.059658722,0.7516264353,181.323417,188.3932176786,2.43478660575955E-007,1
183_books_7,3.47453883445739E-007,0.5466162969,-12.0095918617,-4.7278174382,2.7138944444,1.1177890409,-18.3356938849,-12.0673020775,-1.7839505326,1.1730313038,-7.04339062,-10.9184155356,-19.6528183869,-17.0154337477,0.3009962756,0.4686904551,0.7793076371,1.0310920022,1.2422479157,1.3813239382,1.8517708174,2.6177762247,0.0730591759,0.7208152326,183.2410103093,179.3828160955,3.47453883445739E-007,1
183_books_8,3.26236523620936E-007,0.5342554537,-9.0131539984,-4.4770475885,-2.5546792006,-3.3304497566,-12.8869115061,-7.2704668893,-1.4739222957,-2.4676658519,-1.0123820293,-10.0106736377,-26.2128647154,-20.9719137146,0.2482144551,0.4503820365,0.7870006641,1.0336213,1.2473549594,1.3761905739,1.7742423246,2.5927139449,0.0561577771,0.7565657145,185.9334467391,175.1479241159,3.26236523620936E-007,1
184_makeup_1,1.62275914901213E-006,0.6630480478,-18.094020074,-31.8290957029,-20.1739686154,-21.3423893039,-2.9383972107,-20.1670893279,-6.3274073037,-2.5189963922,-0.9609543877,-11.1223793174,-18.0520205377,-1.0726327558,0.2534657975,0.4130507629,0.6914855963,0.886594998,1.2806338482,1.4964009037,1.8752581721,2.614583125,0.0820118027,0.5758627766,207.6470886447,193.8413280943,1.62275914901213E-006,0
184_makeup_2,1.22043188533946E-006,0.645345139,-18.6154482828,-22.5865062207,-13.9579285076,-20.0669647745,-11.3531024253,-19.1009032918,1.1247269299,-10.3386466978,-8.8104359625,-13.1983240286,-18.7587531489,-3.8525766687,0.2914370793,0.4646013647,0.7309658848,0.8942897571,1.2913207793,1.4847965489,1.8289581957,2.5878436848,0.0925144873,0.5327074288,172.3767464894,156.9355834239,1.22043188533946E-006,0
184_makeup_3,0.000000875,0.4955750427,-17.6989835918,-21.0821763576,-20.3386103639,-18.3239474342,-14.5152425582,-19.1007533317,-4.0025659755,-10.0582139635,-5.286101619,-6.8990118951,-13.6082312947,-3.7265233473,0.2721232756,0.4874667194,0.7745618524,0.9703959969,1.3097065286,1.4726047292,1.766022825,2.5903287407,0.0834702533,0.505030214,252.5766659026,205.7973187995,0.000000875,0
184_makeup_4,1.54562342696014E-006,0.7769379311,-14.9822310675,-28.0251550398,-12.5336483233,-27.2200371818,-19.7892458352,-23.1871231693,-2.8486314081,-8.475962502,-6.8161340858,-0.5249727015,-14.5879724446,-1.4908352046,0.2540344905,0.4299429361,0.6737122578,0.8849373818,1.3037594182,1.487508777,1.841717625,2.5894970878,0.0726795489,0.7005125652,276.0926395392,262.8820655405,1.54562342696014E-006,0
184_makeup_5,1.81273007402873E-007,0.2461900959,-22.8403214661,-16.9919550232,-18.0118273196,-14.9195970814,-12.7899098839,-13.0396695067,-5.5069478699,-4.5186792742,-3.9890653711,-6.8599700853,-9.6932893289,-2.2238868644,0.3230606443,0.5499362685,0.8266497534,1.0275564668,1.3286222282,1.4669604228,1.7107147013,2.5923469027,0.1139388018,0.3110505452,209.8585183673,51.4215761745,1.81273007402873E-007,0
184_makeup_6,4.37336831903145E-007,0.4351984359,-18.4596009836,-11.7359368491,-11.4283259221,-23.377305504,-16.8640481903,-23.4765297615,-8.5728048334,-9.9545265626,-7.2062566963,-5.3046894397,-13.8805306127,-8.4514399579,0.2981358807,0.5320339251,0.7699365077,0.9934443505,1.3268293946,1.4684150502,1.7206231572,2.5688453211,0.0966261074,0.5353393776,207.2084424516,192.9459823746,4.37336831903145E-007,0
184_makeup_7,1.09741123498272E-006,0.6158075,-14.2112554009,-25.1568315648,-18.4989852262,-22.539716018,-14.8540532569,-31.5084535572,-1.8789624439,1.7218116388,3.0195880932,-5.0680936249,-18.2468423398,-3.9537392471,0.2470162709,0.4321060489,0.7109043078,0.9234357985,1.3502398875,1.4923189878,1.8221934645,2.6116353839,0.0687965937,0.6209040548,205.3660759336,192.5408410269,1.09741123498272E-006,0
184_makeup_8,3.20603546605566E-007,0.421894529,-13.5815716419,-16.9963004239,-14.6676235059,-22.3206871061,-18.2134145622,-27.8651480777,-10.9323752821,-7.7320248992,3.9820634858,0.6241363154,-16.9817923654,-4.6382241235,0.243081664,0.4708606758,0.7403032647,0.9868491273,1.3329723875,1.4693884152,1.7476055882,2.5756952388,0.063560532,0.6043145052,208.2215841463,184.2027276817,3.20603546605566E-007,0
184_makeup_9,3.0505808361385E-007,0.3123582233,-18.8568662946,-19.64505095,-17.3097152621,-15.6236709192,-14.8421305748,-18.163053151,-5.1094963281,-5.6754170688,-3.9264826976,-4.422844252,-11.6677340308,-7.8118854845,0.2927328463,0.507296025,0.7872497754,1.0119937325,1.3326976542,1.4762697167,1.7334367917,2.6007973667,0.0917724415,0.4032668067,208.7149089552,162.5904605417,3.0505808361385E-007,0
186_makeup_1,4.67355870071386E-007,0.3991138356,-1.6078943322,-17.6658929795,20.0176682069,-30.4090449411,13.1812489746,-20.6335264037,9.3624033908,-15.9992318519,5.7712756531,-2.7053485985,-8.9300827082,-4.3347041453,0.2510747864,0.4217466197,0.61769273,0.7587954872,1.3569071531,1.7989992133,2.1884482145,2.7072657386,0.0562539346,0.6171359637,234.107932618,255.228215561,4.67355870071386E-007,0
186_makeup_2,1.36076897801058E-006,0.6082640817,-0.2066947897,-15.5693099319,14.4042878405,-40.6625960913,16.8578836858,-21.5475798906,7.0592566867,-16.7935345574,12.5249857538,-7.8856974064,-16.2894706398,-4.2387474459,0.2418267926,0.3973671787,0.5950877275,0.7478566542,1.2781486948,1.8036010784,2.2050045139,2.7002499878,0.0593882395,0.6952042568,216.5773067757,229.5774442509,1.36076897801058E-006,0
186_makeup_3,4.21579254689548E-007,0.4280189823,1.6495015498,-17.5023738002,17.5233027269,-25.337045913,12.8458397553,-25.1591107271,4.8067207007,-18.3784939537,8.7282192091,-3.6974361021,-12.0603603589,-9.153610151,0.229296761,0.4001094014,0.5923363615,0.7508561519,1.3311524445,1.7982498798,2.1755564976,2.7022906851,0.0449320919,0.6425483888,196.7236355422,212.7941364904,4.21579254689548E-007,0
186_makeup_4,1.87688511772848E-007,0.3071879486,-1.8887322626,-14.4302394988,18.2986737188,-30.7718572594,10.3433319523,-24.9683658671,9.1563720114,-9.038785055,7.7759222642,-6.2916695299,-4.5905122132,-3.5452127345,0.2395737951,0.4350699717,0.6092591145,0.7564636292,1.3445763268,1.7966539046,2.1590503877,2.7004961077,0.0504386646,0.5682225523,223.7926519481,227.6211070154,1.87688511772848E-007,0
186_makeup_5,1.34081264321612E-006,0.6959071698,9.269978183,-26.7329475628,12.8013622648,-42.1400069516,6.9915486693,-24.319167327,0.2102326166,-14.7092631421,8.6823584883,-6.0876913042,-30.7468063336,-16.6652853094,0.1849774833,0.3348095315,0.5559023204,0.7244463696,1.2929165543,1.8114353841,2.2222721419,2.698451346,0.0434863095,0.7473366758,187.9307612903,183.6518158478,1.34081264321612E-006,1
186_makeup_6,4.93573263717517E-007,0.445343214,2.3047573748,-17.853449798,13.7844503172,-31.5764964094,17.2004862827,-21.9443354337,0.4472486099,-15.7014075111,5.4940285396,-9.7990021386,-15.9748629179,-12.6552125556,0.2300369304,0.3989471745,0.5998397221,0.7582790339,1.3527691996,1.8059878039,2.1892194007,2.7035646621,0.0509707314,0.6425863988,199.5315240343,221.5472661899,4.93573263717517E-007,0
187_books_2,5.71781240060547E-007,0.4607125005,-8.7684571541,-23.5137264606,4.7556928975,-25.5082932367,-0.6229521373,-16.6636072013,-13.5398540705,-3.8925873569,-5.5061521534,1.7880948727,-20.8957739906,-7.0900782578,0.2934606499,0.4947299287,0.6976054533,0.9908819642,1.41633287,1.6495902589,2.0488939456,2.5154096679,0.0951387912,0.4908280208,167.0268319249,163.3888859662,5.71781240060547E-007,0
187_books_3,0.000000484,0.5720724707,-3.547819572,-27.1080762952,6.6105637159,-29.0368744617,-4.0914743119,-25.5711896048,-8.3778314179,-2.3825730166,-10.1925112338,6.3815308628,-16.2361428345,-9.9427531454,0.2398382369,0.4478992214,0.6054369276,0.9848713821,1.372341131,1.5488705931,1.9377581448,2.4338322345,0.0586238182,0.5705891538,150.4205638554,122.3516591724,0.000000484,0
187_books_4,0.000001124,0.5257408278,-8.7261347861,-21.8303945476,3.0506567729,-28.3683549373,-8.2362561436,-21.2730073512,-10.0018409081,0.6859935105,-10.3559544111,5.8621979338,-14.3535590432,-7.9677970172,0.2719944125,0.4821452303,0.6740139992,1.0321174347,1.4199656288,1.6411935812,1.9902096656,2.4356486385,0.0747945684,0.5246784074,183.1295794224,201.9116495382,0.000001124,0
187_books_5,0.000000535,0.5149745515,-3.4314887589,-24.283812701,-0.3193089602,-30.5861394974,-0.1904532715,-16.8622589937,-17.2867342479,1.5157428535,-8.282335808,10.1263665948,-17.7593976592,-8.3818926258,0.2306331345,0.44305426,0.6416979226,0.9774699603,1.4228797508,1.6596889082,2.0353439148,2.468748423,0.063769453,0.5663177823,166.5204982036,168.7439657377,0.000000535,0
187_books_6,9.06072872189414E-007,0.5734198682,-3.224107113,-23.1646549434,11.4761873621,-32.9522283592,-8.1888068835,-25.3330578968,-10.3160409905,-2.5710995177,-14.662466586,11.5640697285,-15.5954425817,-6.6134457961,0.2451104364,0.465091018,0.6338084789,0.983320516,1.3902378706,1.6130894408,1.9916724254,2.4243921952,0.0517965366,0.6080745575,172.9609252595,169.0106468202,9.06072872189414E-007,0
187_books_7,9.32509338674628E-007,0.570613888,-3.5264056686,-19.1051493563,4.8300101196,-32.1454117824,-8.4322051876,-17.7296223468,-17.3457376738,-0.3356369413,-11.0203139865,9.7821965219,-7.4282966409,-10.4663845052,0.2444559366,0.4665843551,0.6549664417,0.9930079146,1.4034079002,1.6239223959,2.0247587143,2.4651103546,0.0764336985,0.566686236,153.717659593,149.8466681583,9.32509338674628E-007,0
187_books_8,5.97814534439378E-007,0.5147487193,-5.307653823,-18.9756400615,4.3711805396,-31.4541475159,-8.8072437938,-18.9380615714,-12.3914797037,-2.3292496846,-11.0980983998,10.0337282101,-12.5246579468,-11.0271718515,0.2448780344,0.4666992193,0.6497833028,0.986642566,1.3801019009,1.604782015,1.9593469215,2.4123696785,0.0588285146,0.5496456533,161.3736177165,156.4863026542,5.97814534439378E-007,0
188_books_2,1.40354162665601E-007,0.2509054692,-11.8118362035,-5.0238757043,8.301816917,-16.5821719253,-13.1443834897,-7.062339954,-11.0802336261,10.1015033787,-3.5099587491,4.7639117289,-5.308203981,-3.6471471709,0.2812050135,0.4869226099,0.7394034025,1.0800525877,1.3722904254,1.6803755364,2.1799553465,2.7095241665,0.1194030857,0.6283075448,259.9183426168,263.2224960173,1.40354162665601E-007,0
188_books_3,2.68682067387238E-007,0.3936053094,-9.6195075516,-15.5071059112,0.5366405672,-24.4370472223,-24.7681412354,-14.4138305956,-12.4821314441,8.4532124885,-9.5588026765,-3.9630595288,-17.2136056912,-8.7494861065,0.2591665023,0.4391255088,0.6761090749,1.0018724404,1.3096770484,1.5550927019,2.1007410396,2.67982922,0.0876327894,0.671721421,206.5319462445,214.2028416942,2.68682067387238E-007,0
188_books_4,1.63595709248024E-007,0.2972090048,-11.2246952235,-8.3604636675,5.4108851435,-20.7285118864,-30.8887736501,-16.9904126849,-8.8065880342,2.2872442916,-15.6308600035,3.3614464813,-6.3027996361,-10.357307993,0.2888163612,0.4743485525,0.7385673205,1.0661737134,1.362896932,1.6260168313,2.140278778,2.7012877143,0.1777798948,0.6440701869,229.483639477,257.9987119449,1.63595709248024E-007,0
188_books_5,2.69368088465299E-007,0.4312120768,-4.9439350349,-15.9531039842,-5.4463612339,-28.2949194424,-25.5962246215,-17.2348419215,-11.3340732079,9.3726624008,-10.5573655294,0.0063708382,-17.5867628102,-5.7805064785,0.2130438923,0.4128326768,0.6421460017,0.963263235,1.2639161186,1.4654835085,2.0220000734,2.6623536045,0.0490854433,0.6967323328,211.0384992958,211.4108350282,2.69368088465299E-007,0
